district_id,district_name,region_id,region_name,school_id,can_submit_covid_data,student_cases,staff_cases,student_cases_prev_week,staff_cases_prev_week,student_cases_inferred,staff_cases_inferred,student_cases_prev_week_inferred,staff_cases_prev_week_inferred,date_stamp,date_cases_updated,op_has_restrictions,op_restrictions,op_restrictions_reason,op_restrictions_active,op_restrictions_end_date,op_last_update,op_model_id,op_model_name,op_model_active
TN-00050,Blount County,5,East Tennessee CORE Region,TN-00050-0045,True,,,,,0,0,0,0,2023-03-22,,False,,,,,2021-09-08T05:26:05.000Z,1,In Person,True
TN-00050,Blount County,5,East Tennessee CORE Region,TN-00050-0055,True,,,,,0,0,0,0,2023-03-22,,False,,,,,2021-09-08T05:26:05.000Z,1,In Person,True
TN-00050,Blount County,5,East Tennessee CORE Region,TN-00050-0061,True,,,,,0,0,0,0,2023-03-22,,False,,,,,2021-09-08T05:26:05.000Z,1,In Person,True
TN-00050,Blount County,5,East Tennessee CORE Region,TN-00050-0063,True,,,,,0,0,0,0,2023-03-22,,False,,,,,2021-09-08T05:26:05.000Z,1,In Person,True
TN-00050,Blount County,5,East Tennessee CORE Region,TN-00050-0070,True,,,,,0,0,0,0,2023-03-22,,False,,,,,2021-09-08T05:26:05.000Z,1,In Person,True
TN-00050,Blount County,5,East Tennessee CORE Region,TN-00050-0084,True,,,,,0,0,0,0,2023-03-22,,False,,,,,2021-09-08T05:26:05.000Z,1,In Person,True
TN-00050,Blount County,5,East Tennessee CORE Region,TN-00050-0090,True,,,,,0,0,0,0,2023-03-22,,False,,,,,2021-09-08T05:26:05.000Z,1,In Person,True
TN-00050,Blount County,5,East Tennessee CORE Region,TN-00050-0093,True,,,,,0,0,0,0,2023-03-22,,False,,,,,2021-09-08T05:26:05.000Z,1,In Person,True
TN-00050,Blount County,5,East Tennessee CORE Region,TN-00050-0094,True,,,,,0,0,0,0,2023-03-22,,False,,,,,2021-09-08T05:26:05.000Z,1,In Person,True
TN-00050,Blount County,5,East Tennessee CORE Region,TN-00050-0095,True,,,,,0,0,0,0,2023-03-22,,False,,,,,2021-09-08T05:26:05.000Z,1,In Person,True
TN-00050,Blount County,5,East Tennessee CORE Region,TN-00050-0110,True,,,,,0,0,0,0,2023-03-22,,False,,,,,2021-09-08T05:26:05.000Z,1,In Person,True
TN-00050,Blount County,5,East Tennessee CORE Region,TN-00050-0123,True,,,,,0,0,0,0,2023-03-22,,False,,,,,2021-09-08T05:26:05.000Z,1,In Person,True
TN-00050,Blount County,5,East Tennessee CORE Region,TN-00050-0125,True,,,,,0,0,0,0,2023-03-22,,False,,,,,2021-09-08T05:26:05.000Z,1,In Person,True
TN-00050,Blount County,5,East Tennessee CORE Region,TN-00050-0138,True,,,,,0,0,0,0,2023-03-22,,False,,,,,2021-09-08T05:26:05.000Z,1,In Person,True
TN-00050,Blount County,5,East Tennessee CORE Region,TN-00050-0145,True,,,,,0,0,0,0,2023-03-22,,False,,,,,2021-09-08T05:26:05.000Z,1,In Person,True
TN-00050,Blount County,5,East Tennessee CORE Region,TN-00050-0155,True,,,,,0,0,0,0,2023-03-22,,False,,,,,2021-09-08T05:26:05.000Z,1,In Person,True
TN-00050,Blount County,5,East Tennessee CORE Region,TN-00050-0160,True,,,,,0,0,0,0,2023-03-22,,False,,,,,2021-09-08T05:26:05.000Z,1,In Person,True
TN-00051,Alcoa,5,East Tennessee CORE Region,TN-00051-0005,True,,,,,0,0,0,0,2023-03-22,,False,,,,,2021-09-08T05:26:05.000Z,1,In Person,True
TN-00051,Alcoa,5,East Tennessee CORE Region,TN-00051-0006,True,,,,,0,0,0,0,2023-03-22,,False,,,,,2021-09-08T05:26:05.000Z,1,In Person,True
TN-00051,Alcoa,5,East Tennessee CORE Region,TN-00051-0010,True,,,,,0,0,0,0,2023-03-22,,False,,,,,2021-09-08T05:26:05.000Z,1,In Person,True
TN-00051,Alcoa,5,East Tennessee CORE Region,TN-00051-0012,True,,,,,0,0,0,0,2023-03-22,,False,,,,,2021-09-08T05:26:05.000Z,1,In Person,True
TN-00052,Maryville,5,East Tennessee CORE Region,TN-00052-0010,True,,,,,0,0,0,0,2023-03-22,,False,,,,,2021-11-22T13:40:03.000Z,1,In Person,True
TN-00052,Maryville,5,East Tennessee CORE Region,TN-00052-0015,True,,,,,0,0,0,0,2023-03-22,,False,,,,,2021-11-22T13:40:12.000Z,1,In Person,True
TN-00052,Maryville,5,East Tennessee CORE Region,TN-00052-0018,True,,,,,0,0,0,0,2023-03-22,,False,,,,,2021-11-22T13:40:30.000Z,1,In Person,True
TN-00052,Maryville,5,East Tennessee CORE Region,TN-00052-0020,True,,,,,0,0,0,0,2023-03-22,,False,,,,,2021-11-22T13:40:21.000Z,1,In Person,True
TN-00052,Maryville,5,East Tennessee CORE Region,TN-00052-0025,True,,,,,0,0,0,0,2023-03-22,,False,,,,,2021-11-22T13:40:41.000Z,1,In Person,True
TN-00052,Maryville,5,East Tennessee CORE Region,TN-00052-0030,True,,,,,0,0,0,0,2023-03-22,,False,,,,,2021-11-22T13:39:54.000Z,1,In Person,True
TN-00052,Maryville,5,East Tennessee CORE Region,TN-00052-0035,True,,,,,0,0,0,0,2023-03-22,,False,,,,,2021-11-22T13:39:19.000Z,1,In Person,True
TN-00060,Bradley County,7,Southeast Tennessee CORE Region,TN-00060-0010,True,,,,,0,0,0,0,2023-03-22,,False,,,,,2021-09-08T05:26:05.000Z,1,In Person,True
TN-00060,Bradley County,7,Southeast Tennessee CORE Region,TN-00060-0018,True,,,,,0,0,0,0,2023-03-22,,False,,,,,2021-09-08T05:26:05.000Z,1,In Person,True
TN-00060,Bradley County,7,Southeast Tennessee CORE Region,TN-00060-0020,True,,,,,0,0,0,0,2023-03-22,,False,,,,,2021-09-08T05:26:05.000Z,1,In Person,True
TN-00060,Bradley County,7,Southeast Tennessee CORE Region,TN-00060-0030,True,,,,,0,0,0,0,2023-03-22,,False,,,,,2021-09-08T05:26:05.000Z,1,In Person,True
TN-00060,Bradley County,7,Southeast Tennessee CORE Region,TN-00060-0040,True,,,,,0,0,0,0,2023-03-22,,False,,,,,2021-09-08T05:26:05.000Z,1,In Person,True
TN-00060,Bradley County,7,Southeast Tennessee CORE Region,TN-00060-0050,True,,,,,0,0,0,0,2023-03-22,,False,,,,,2021-09-08T05:26:05.000Z,1,In Person,True
TN-00060,Bradley County,7,Southeast Tennessee CORE Region,TN-00060-0055,True,,,,,0,0,0,0,2023-03-22,,False,,,,,2021-09-08T05:26:05.000Z,1,In Person,True
TN-00060,Bradley County,7,Southeast Tennessee CORE Region,TN-00060-0060,True,,,,,0,0,0,0,2023-03-22,,False,,,,,2021-09-08T05:26:05.000Z,1,In Person,True
TN-00060,Bradley County,7,Southeast Tennessee CORE Region,TN-00060-0065,True,,,,,0,0,0,0,2023-03-22,,False,,,,,2021-09-08T05:26:05.000Z,1,In Person,True
TN-00060,Bradley County,7,Southeast Tennessee CORE Region,TN-00060-0070,True,,,,,0,0,0,0,2023-03-22,,False,,,,,2021-09-08T05:26:05.000Z,1,In Person,True
TN-00060,Bradley County,7,Southeast Tennessee CORE Region,TN-00060-0072,True,,,,,0,0,0,0,2023-03-22,,False,,,,,2021-09-08T05:26:05.000Z,1,In Person,True
TN-00060,Bradley County,7,Southeast Tennessee CORE Region,TN-00060-0075,True,,,,,0,0,0,0,2023-03-22,,False,,,,,2021-09-08T05:26:05.000Z,1,In Person,True
TN-00060,Bradley County,7,Southeast Tennessee CORE Region,TN-00060-0078,True,,,,,0,0,0,0,2023-03-22,,False,,,,,2021-09-08T05:26:05.000Z,1,In Person,True
TN-00060,Bradley County,7,Southeast Tennessee CORE Region,TN-00060-0100,True,,,,,0,0,0,0,2023-03-22,,False,,,,,2021-09-08T05:26:05.000Z,1,In Person,True
TN-00060,Bradley County,7,Southeast Tennessee CORE Region,TN-00060-0102,True,,,,,0,0,0,0,2023-03-22,,False,,,,,2021-09-08T05:26:05.000Z,1,In Person,True
TN-00060,Bradley County,7,Southeast Tennessee CORE Region,TN-00060-0105,True,,,,,0,0,0,0,2023-03-22,,False,,,,,2021-09-08T05:26:05.000Z,2,Virtual,False
TN-00061,Cleveland,7,Southeast Tennessee CORE Region,TN-00061-0010,True,,,,,0,0,0,0,2023-03-22,,False,,,,,2021-09-13T19:36:27.000Z,1,In Person,True
TN-00061,Cleveland,7,Southeast Tennessee CORE Region,TN-00061-0012,True,,,,,0,0,0,0,2023-03-22,,False,,,,,2021-09-13T19:35:21.000Z,1,In Person,True
TN-00061,Cleveland,7,Southeast Tennessee CORE Region,TN-00061-0018,True,,,,,0,0,0,0,2023-03-22,,False,,,,,2021-09-13T19:35:53.000Z,1,In Person,True
TN-00061,Cleveland,7,Southeast Tennessee CORE Region,TN-00061-0020,True,,,,,0,0,0,0,2023-03-22,,False,,,,,2021-09-13T19:35:41.000Z,1,In Person,True
TN-00061,Cleveland,7,Southeast Tennessee CORE Region,TN-00061-0021,True,,,,,0,0,0,0,2023-03-22,,False,,,,,2021-09-13T19:36:50.000Z,1,In Person,True
TN-00061,Cleveland,7,Southeast Tennessee CORE Region,TN-00061-0022,True,,,,,0,0,0,0,2023-03-22,,False,,,,,2021-09-13T19:36:04.000Z,1,In Person,True
TN-00061,Cleveland,7,Southeast Tennessee CORE Region,TN-00061-0025,True,,,,,0,0,0,0,2023-03-22,,False,,,,,2021-09-13T19:36:16.000Z,1,In Person,True
TN-00061,Cleveland,7,Southeast Tennessee CORE Region,TN-00061-0030,True,,,,,0,0,0,0,2023-03-22,,False,,,,,2021-09-13T19:36:39.000Z,1,In Person,True
TN-00061,Cleveland,7,Southeast Tennessee CORE Region,TN-00061-0045,True,,,,,0,0,0,0,2023-03-22,,False,,,,,2021-09-13T19:35:29.000Z,1,In Person,True
TN-00070,Campbell County,5,East Tennessee CORE Region,TN-00070-0002,True,,,,,0,0,0,0,2023-03-22,,False,,,,,2021-09-08T05:26:05.000Z,1,In Person,True
TN-00070,Campbell County,5,East Tennessee CORE Region,TN-00070-0003,True,,,,,0,0,0,0,2023-03-22,,False,,,,,2021-09-08T05:26:05.000Z,1,In Person,True
TN-00070,Campbell County,5,East Tennessee CORE Region,TN-00070-0004,True,,,,,0,0,0,0,2023-03-22,,False,,,,,2021-09-08T05:26:05.000Z,2,Virtual,False
TN-00070,Campbell County,5,East Tennessee CORE Region,TN-00070-0005,True,,,,,0,0,0,0,2023-03-22,,False,,,,,2021-09-08T05:26:05.000Z,1,In Person,True
TN-00070,Campbell County,5,East Tennessee CORE Region,TN-00070-0040,True,,,,,0,0,0,0,2023-03-22,,False,,,,,2021-09-08T05:26:05.000Z,1,In Person,True
TN-00070,Campbell County,5,East Tennessee CORE Region,TN-00070-0060,True,,,,,0,0,0,0,2023-03-22,,False,,,,,2021-09-08T05:26:05.000Z,1,In Person,True
TN-00070,Campbell County,5,East Tennessee CORE Region,TN-00070-0065,True,,,,,0,0,0,0,2023-03-22,,False,,,,,2021-09-08T05:26:05.000Z,1,In Person,True
TN-00070,Campbell County,5,East Tennessee CORE Region,TN-00070-0070,True,,,,,0,0,0,0,2023-03-22,,False,,,,,2021-09-08T05:26:05.000Z,1,In Person,True
TN-00070,Campbell County,5,East Tennessee CORE Region,TN-00070-0075,True,,,,,0,0,0,0,2023-03-22,,False,,,,,2021-09-08T05:26:05.000Z,1,In Person,True
TN-00070,Campbell County,5,East Tennessee CORE Region,TN-00070-0077,True,,,,,0,0,0,0,2023-03-22,,False,,,,,2021-09-08T05:26:05.000Z,1,In Person,True
TN-00070,Campbell County,5,East Tennessee CORE Region,TN-00070-0080,True,,,,,0,0,0,0,2023-03-22,,False,,,,,2021-09-08T05:26:05.000Z,1,In Person,True
TN-00070,Campbell County,5,East Tennessee CORE Region,TN-00070-0135,True,,,,,0,0,0,0,2023-03-22,,False,,,,,2021-09-08T05:26:05.000Z,1,In Person,True
TN-00070,Campbell County,5,East Tennessee CORE Region,TN-00070-0140,True,,,,,0,0,0,0,2023-03-22,,False,,,,,2021-09-08T05:26:05.000Z,1,In Person,True
TN-00070,Campbell County,5,East Tennessee CORE Region,TN-00070-0150,True,,,,,0,0,0,0,2023-03-22,,False,,,,,2021-09-08T05:26:05.000Z,1,In Person,True
TN-00070,Campbell County,5,East Tennessee CORE Region,TN-00070-0155,True,,,,,0,0,0,0,2023-03-22,,False,,,,,2021-09-08T05:26:05.000Z,1,In Person,True
TN-00070,Campbell County,5,East Tennessee CORE Region,TN-00070-0160,True,,,,,0,0,0,0,2023-03-22,,False,,,,,2021-09-08T05:26:05.000Z,1,In Person,True
TN-00080,Cannon County,4,Upper Cumberland CORE Region,TN-00080-0005,True,,,,,0,0,0,0,2023-03-22,,True,,,,,2022-05-16T14:31:09.000Z,1,In Person,True
TN-00080,Cannon County,4,Upper Cumberland CORE Region,TN-00080-0016,True,,,,,0,0,0,0,2023-03-22,,True,,,,,2022-05-16T14:31:21.000Z,1,In Person,True
TN-00080,Cannon County,4,Upper Cumberland CORE Region,TN-00080-0020,True,,,,,0,0,0,0,2023-03-22,,True,,,,,2022-05-16T14:31:32.000Z,1,In Person,True
TN-00080,Cannon County,4,Upper Cumberland CORE Region,TN-00080-0030,True,,,,,0,0,0,0,2023-03-22,,True,,,,,2022-05-16T14:31:43.000Z,1,In Person,True
TN-00080,Cannon County,4,Upper Cumberland CORE Region,TN-00080-0035,True,,,,,0,0,0,0,2023-03-22,,True,,,,,2022-05-16T14:31:55.000Z,1,In Person,True
TN-00080,Cannon County,4,Upper Cumberland CORE Region,TN-00080-0040,True,,,,,0,0,0,0,2023-03-22,,True,,,,,2022-05-16T14:32:06.000Z,1,In Person,True
TN-00080,Cannon County,4,Upper Cumberland CORE Region,TN-00080-0045,True,,,,,0,0,0,0,2023-03-22,,True,,,,,2022-05-16T14:32:17.000Z,1,In Person,True
TN-00090,Carroll County,1,Northwest Tennessee CORE Region,TN-00090-0007,True,,,,,0,0,0,0,2023-03-22,,False,,,,,2021-09-08T05:26:05.000Z,1,In Person,True
TN-00092,Hollow Rock - Bruceton,1,Northwest Tennessee CORE Region,TN-00092-0005,True,,,,,0,0,0,0,2023-03-22,,True,,,,,2021-09-13T20:40:16.000Z,1,In Person,True
TN-00092,Hollow Rock - Bruceton,1,Northwest Tennessee CORE Region,TN-00092-0010,True,,,,,0,0,0,0,2023-03-22,,True,,,,,2021-09-13T20:40:02.000Z,1,In Person,True
TN-00093,Huntingdon Special School District,1,Northwest Tennessee CORE Region,TN-00093-0005,True,,,,,0,0,0,0,2023-03-22,,False,,,,,2021-09-18T15:10:18.000Z,1,In Person,True
TN-00093,Huntingdon Special School District,1,Northwest Tennessee CORE Region,TN-00093-0010,True,,,,,0,0,0,0,2023-03-22,,False,,,,,2021-09-08T05:26:05.000Z,1,In Person,True
TN-00093,Huntingdon Special School District,1,Northwest Tennessee CORE Region,TN-00093-0015,True,,,,,0,0,0,0,2023-03-22,,False,,,,,2021-09-18T15:10:06.000Z,1,In Person,True
TN-00094,McKenzie,1,Northwest Tennessee CORE Region,TN-00094-0005,True,,,,,0,0,0,0,2023-03-22,,False,,,,,2021-09-08T05:26:05.000Z,1,In Person,True
TN-00094,McKenzie,1,Northwest Tennessee CORE Region,TN-00094-0010,True,,,,,0,0,0,0,2023-03-22,,False,,,,,2021-09-08T05:26:05.000Z,1,In Person,True
TN-00094,McKenzie,1,Northwest Tennessee CORE Region,TN-00094-0015,True,,,,,0,0,0,0,2023-03-22,,False,,,,,2021-09-08T05:26:05.000Z,1,In Person,True
TN-00095,South Carroll,1,Northwest Tennessee CORE Region,TN-00095-0005,True,,,,,0,0,0,0,2023-03-22,,False,,,,,2021-09-08T05:26:05.000Z,1,In Person,True
TN-00097,West Carroll Sp Dist,1,Northwest Tennessee CORE Region,TN-00097-0005,True,,,,,0,0,0,0,2023-03-22,,False,,,,,2021-09-08T05:26:05.000Z,1,In Person,True
TN-00097,West Carroll Sp Dist,1,Northwest Tennessee CORE Region,TN-00097-0020,True,,,,,0,0,0,0,2023-03-22,,False,,,,,2021-09-08T05:26:05.000Z,1,In Person,True
TN-00097,West Carroll Sp Dist,1,Northwest Tennessee CORE Region,TN-00097-0025,True,,,,,0,0,0,0,2023-03-22,,False,,,,,2021-09-08T05:26:05.000Z,1,In Person,True
TN-00100,Carter County,6,First Tennessee CORE Region,TN-00100-0004,True,,,,,0,0,0,0,2023-03-22,,False,,,,,2022-04-11T18:18:14.000Z,2,Virtual,False
TN-00100,Carter County,6,First Tennessee CORE Region,TN-00100-0005,True,,,,,0,0,0,0,2023-03-22,,False,,,,,2022-04-11T18:18:04.000Z,1,In Person,True
TN-00100,Carter County,6,First Tennessee CORE Region,TN-00100-0013,True,,,,,0,0,0,0,2023-03-22,,False,,,,,2022-04-11T18:17:55.000Z,1,In Person,True
TN-00100,Carter County,6,First Tennessee CORE Region,TN-00100-0015,True,,,,,0,0,0,0,2023-03-22,,False,,,,,2022-04-11T18:17:45.000Z,1,In Person,True
